time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),altitude_above_seaLevel(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
125100,5/2/2019 16:48,-3.250838243,-72.90890276,53.149608,473.6482068,0,719.6785007,17,5,16.715,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,0,-1.6,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.196,4.185,4.166,4.168,0,0,7.339,99.5,473.6482068,53.149608,6,P-GPS,
125200,5/2/2019 16:48,-3.250838492,-72.9089027,53.149608,473.6482068,0,719.6161648,17,5,16.694,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,0,-1.3,0,0,1024,1024,1024,1024,307.1,-90,90,4.189,4.171,4.159,4.167,0,0,6.965,99.5,473.6482068,53.149608,6,P-GPS,
125300,5/2/2019 16:48,-3.250838589,-72.90890263,53.149608,473.6482068,0,719.5767947,17,5,16.694,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-0.6,-1.1,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.189,4.171,4.159,4.167,0,0,6.965,99.5,473.6482068,53.149608,6,P-GPS,
125400,5/2/2019 16:48,-3.250838673,-72.90890246,52.821524,473.3201228,0,719.5046162,17,5,16.694,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.6,-1.1,-1.2,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.189,4.171,4.159,4.167,0,0,6.965,99.5,473.3201228,52.821524,6,P-GPS,
125500,5/2/2019 16:48,-3.250838778,-72.90890237,52.821524,473.3201228,0,719.4586844,17,5,16.694,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.6,-1.5,-1.2,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.171,4.159,4.167,0,0,6.965,99.5,473.3201228,52.821524,6,P-GPS,
125600,5/2/2019 16:48,-3.250838921,-72.90890219,52.821524,473.3201228,0,719.3766634,17,5,16.694,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-1.8,-1,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.189,4.171,4.159,4.167,0,0,6.965,99.5,473.3201228,52.821524,6,P-GPS,
125700,5/2/2019 16:48,-3.250839034,-72.90890211,52.821524,473.3201228,0,719.3274508,17,5,16.694,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-1.8,-0.5,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.189,4.171,4.159,4.167,0,0,6.965,99.5,473.3201228,52.821524,6,P-GPS,
125800,5/2/2019 16:48,-3.250839131,-72.90890201,52.821524,473.3201228,0,719.2782382,17,5,16.694,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-1.9,-0.3,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.171,4.159,4.167,0,0,6.965,99.5,473.3201228,52.821524,6,P-GPS,
125900,5/2/2019 16:48,-3.250839229,-72.90890193,52.821524,473.3201228,0,719.2355873,17,5,16.694,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.1,-0.3,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.171,4.159,4.167,0,0,6.965,99.5,473.3201228,52.821524,6,P-GPS,
126000,5/2/2019 16:48,-3.250839288,-72.90890168,52.821524,473.3201228,0,719.1470046,17,5,16.694,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.1,-0.5,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.171,4.159,4.167,0,0,6.965,99.5,473.3201228,52.821524,6,P-GPS,
126100,5/2/2019 16:48,-3.250839364,-72.90890159,52.821524,473.3201228,0,719.1043537,17,5,16.694,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.2,-0.4,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.171,4.159,4.167,0,0,6.965,99.5,473.3201228,52.821524,6,P-GPS,
126200,5/2/2019 16:48,-3.250839571,-72.90890135,52.821524,473.3201228,0,718.9928052,17,5,16.694,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.5,-0.8,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.171,4.159,4.167,0,0,6.965,99.5,473.3201228,52.821524,6,P-GPS,
126300,5/2/2019 16:48,-3.250839643,-72.90890127,52.821524,473.3201228,0,718.9501542,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2.8,-0.8,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
126400,5/2/2019 16:48,-3.25083958,-72.90890107,52.821524,473.3201228,0,718.9009416,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2.7,-0.8,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
126500,5/2/2019 16:48,-3.250839623,-72.908901,52.49344,472.9920388,0,718.8714141,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.4,-0.9,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,472.9920388,52.49344,6,P-GPS,
126600,5/2/2019 16:48,-3.250839758,-72.90890095,52.821524,473.3201228,0,718.832044,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.4,-1.1,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
126700,5/2/2019 16:48,-3.250839801,-72.90890091,52.821524,473.3201228,0,718.8090781,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.5,-1,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
126800,5/2/2019 16:48,-3.250839818,-72.90890081,52.821524,473.3201228,0,718.7762697,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.4,-0.8,0,0,1024,1024,1024,1024,307.2,-90,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
126900,5/2/2019 16:48,-3.250839851,-72.90890078,52.821524,473.3201228,0,718.7598655,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.3,-0.7,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
127000,5/2/2019 16:48,-3.250839895,-72.90890077,52.821524,473.3201228,0,718.750023,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.2,-0.5,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
127100,5/2/2019 16:48,-3.250839908,-72.90890075,52.821524,473.3201228,0,718.7368996,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.2,-0.9,1,0,1024,1024,1024,1024,307.1,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
127200,5/2/2019 16:48,-3.250839806,-72.90890083,52.821524,473.3201228,0,718.7828314,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.1,-1.2,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
127300,5/2/2019 16:48,-3.250839805,-72.90890082,52.821524,473.3201228,0,718.7795506,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.1,-1.3,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
127400,5/2/2019 16:48,-3.250839771,-72.90890072,52.821524,473.3201228,0,718.7565847,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2,-1.3,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
127500,5/2/2019 16:48,-3.250839767,-72.9089007,52.49344,472.9920388,0,718.7533038,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-1.9,-1.4,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,472.9920388,52.49344,6,P-GPS,
127600,5/2/2019 16:48,-3.250839771,-72.90890075,52.49344,472.9920388,0,718.7664272,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2,-1.5,0,0,1024,1024,1024,1024,307.2,-90,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,472.9920388,52.49344,6,P-GPS,
127700,5/2/2019 16:48,-3.250839763,-72.90890074,52.49344,472.9920388,0,718.7631464,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.4,-1.2,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,472.9920388,52.49344,6,P-GPS,
127800,5/2/2019 16:48,-3.250839758,-72.90890076,52.49344,472.9920388,0,718.769708,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.3,-1.6,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,472.9920388,52.49344,6,P-GPS,
127900,5/2/2019 16:48,-3.250839742,-72.90890075,52.821524,473.3201228,0,718.7729889,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.2,-1.9,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
128000,5/2/2019 16:48,-3.250839602,-72.90890092,52.821524,473.3201228,0,718.851729,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.1,-1.9,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
128100,5/2/2019 16:48,-3.250839584,-72.90890095,52.821524,473.3201228,0,718.8648524,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2,-1.6,0,0,1024,1024,1024,1024,307.2,-90,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
128200,5/2/2019 16:48,-3.250839639,-72.90890096,52.821524,473.3201228,0,718.8550099,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-1.9,-1.6,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
128300,5/2/2019 16:48,-3.250839636,-72.90890099,52.821524,473.3201228,0,718.8648524,17,5,16.69,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2,-1.7,0,0,1024,1024,1024,1024,307.1,-90,90,4.188,4.171,4.161,4.17,0,0,6.853,99.68,473.3201228,52.821524,6,P-GPS,
128400,5/2/2019 16:48,-3.250839537,-72.90890097,52.821524,473.3201228,0,718.8779758,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2,-1.5,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
128500,5/2/2019 16:48,-3.250839533,-72.908901,52.821524,473.3201228,0,718.8910991,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2,-1.7,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
128600,5/2/2019 16:48,-3.250839575,-72.90890097,52.821524,473.3201228,0,718.8714141,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2,-1.4,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
128700,5/2/2019 16:48,-3.250839582,-72.908901,52.821524,473.3201228,0,718.8779758,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-1.9,-1.4,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
128800,5/2/2019 16:48,-3.250839603,-72.9089011,52.821524,473.3201228,0,718.9075033,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.1,-1.5,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
128900,5/2/2019 16:48,-3.250839617,-72.90890114,52.821524,473.3201228,0,718.914065,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.2,-1.4,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
129000,5/2/2019 16:48,-3.250839618,-72.90890107,52.821524,473.3201228,0,718.89438,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.1,-1.3,0,0,1024,1024,1024,1024,307.2,-90,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
129100,5/2/2019 16:48,-3.25083964,-72.9089011,52.821524,473.3201228,0,718.8976608,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.1,-1.1,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
129200,5/2/2019 16:48,-3.250839634,-72.90890119,52.821524,473.3201228,0,718.9304692,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.1,-0.9,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
129300,5/2/2019 16:48,-3.250839654,-72.90890124,52.821524,473.3201228,0,718.9403117,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.1,-0.8,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
129400,5/2/2019 16:48,-3.250839768,-72.90890119,52.821524,473.3201228,0,718.9042225,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2,-0.8,0,0,1024,1024,1024,1024,307.1,-90,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
129500,5/2/2019 16:48,-3.25083979,-72.90890123,52.821524,473.3201228,0,718.9107842,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-1.8,-0.8,0,0,1024,1024,1024,1024,307.2,-90,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
129600,5/2/2019 16:48,-3.250839872,-72.90890132,52.821524,473.3201228,0,718.9239075,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.6,-1.4,-1.1,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
129700,5/2/2019 16:48,-3.250839898,-72.90890136,52.821524,473.3201228,0,718.9304692,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-1.5,-1,0,0,1024,1024,1024,1024,307.1,-90,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
129800,5/2/2019 16:48,-3.250839838,-72.90890127,52.821524,473.3201228,0,718.914065,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-1.6,-0.8,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
129900,5/2/2019 16:48,-3.250839848,-72.90890128,52.821524,473.3201228,0,718.9173458,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.6,-1.6,-1.1,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
130000,5/2/2019 16:48,-3.25083994,-72.90890134,52.821524,473.3201228,0,718.9173458,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-1.8,-1.4,0,0,1024,1024,1024,1024,307.2,-90,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
130100,5/2/2019 16:48,-3.250839952,-72.90890134,52.821524,473.3201228,0,718.914065,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-1.9,-1.3,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
130200,5/2/2019 16:48,-3.250839897,-72.90890126,52.821524,473.3201228,0,718.9009416,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.1,-1.4,0,0,1024,1024,1024,1024,307.1,-90,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
130300,5/2/2019 16:48,-3.250839897,-72.90890125,52.821524,473.3201228,0,718.89438,17,5,16.692,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.2,-1.6,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.189,4.173,4.162,4.168,0,0,6.736,99.68,473.3201228,52.821524,6,P-GPS,
130400,5/2/2019 16:48,-3.250839876,-72.90890122,52.821524,473.3201228,0,718.89438,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.6,-2.1,-1.8,0,0,1024,1024,1024,1024,307.2,-90,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.3201228,52.821524,6,P-GPS,
130500,5/2/2019 16:48,-3.250839879,-72.9089012,52.821524,473.3201228,0,718.8845374,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.2,-1.8,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.3201228,52.821524,6,P-GPS,
130600,5/2/2019 16:48,-3.250839887,-72.90890122,52.821524,473.3201228,0,718.8910991,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2.3,-1.5,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.3201228,52.821524,6,P-GPS,
130700,5/2/2019 16:48,-3.250839895,-72.9089012,53.149608,473.6482068,0,718.8812566,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.2,-1.7,0,0,1024,1024,1024,1024,307.2,-90,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.6482068,53.149608,6,P-GPS,
130800,5/2/2019 16:48,-3.250839902,-72.90890109,53.149608,473.6482068,0,718.8451674,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.3,-1.7,0,0,1024,1024,1024,1024,307.2,-90,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.6482068,53.149608,6,P-GPS,
130900,5/2/2019 16:48,-3.250839908,-72.90890105,53.149608,473.6482068,0,718.832044,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2.5,-1.8,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.6482068,53.149608,6,P-GPS,
131000,5/2/2019 16:48,-3.250839894,-72.90890095,53.149608,473.6482068,0,718.8057973,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2.4,-1.8,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.6482068,53.149608,6,P-GPS,
131100,5/2/2019 16:48,-3.250839902,-72.90890092,53.149608,473.6482068,0,718.7926739,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.3,-1.7,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.6482068,53.149608,6,P-GPS,
131200,5/2/2019 16:48,-3.250839898,-72.908901,53.149608,473.6482068,0,718.8189206,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.3,-1.6,0,0,1024,1024,1024,1024,307.2,-90,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.6482068,53.149608,6,P-GPS,
131300,5/2/2019 16:48,-3.250839906,-72.90890097,53.149608,473.6482068,0,718.8090781,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.3,-1.8,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.6482068,53.149608,6,P-GPS,
131400,5/2/2019 16:48,-3.25084005,-72.90890103,53.149608,473.6482068,0,718.7992356,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.2,-1.7,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.6482068,53.149608,6,P-GPS,
131500,5/2/2019 16:48,-3.250840086,-72.90890102,53.149608,473.6482068,0,718.7893931,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.2,-1.2,0,0,1024,1024,1024,1024,307.2,-90,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.6482068,53.149608,6,P-GPS,
131600,5/2/2019 16:48,-3.250840065,-72.90890091,53.149608,473.6482068,0,718.7598655,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.7,-2.3,-1.1,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.6482068,53.149608,6,P-GPS,
131700,5/2/2019 16:48,-3.250840085,-72.90890087,52.821524,473.3201228,0,718.7434613,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2.6,-1.1,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.3201228,52.821524,6,P-GPS,
131800,5/2/2019 16:48,-3.250840018,-72.9089009,52.821524,473.3201228,0,718.7631464,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2.5,-1.4,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.3201228,52.821524,6,P-GPS,
131900,5/2/2019 16:48,-3.250840013,-72.90890086,53.149608,473.6482068,0,718.7533038,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.6,-1.7,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.6482068,53.149608,6,P-GPS,
132000,5/2/2019 16:48,-3.250840099,-72.90890089,53.149608,473.6482068,0,718.7467422,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2.7,-1.8,0,0,1024,1024,1024,1024,307.2,-90,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.6482068,53.149608,6,P-GPS,
132100,5/2/2019 16:48,-3.250840108,-72.90890087,53.149608,473.6482068,0,718.7368996,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.8,-1.8,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.6482068,53.149608,6,P-GPS,
132200,5/2/2019 16:48,-3.250840102,-72.90890078,52.821524,473.3201228,0,718.7139338,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2.8,-1.5,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.3201228,52.821524,6,P-GPS,
132300,5/2/2019 16:48,-3.250840114,-72.90890076,52.821524,473.3201228,0,718.7040912,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.7,-1.4,0,0,1024,1024,1024,1024,307.2,-89.9,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.3201228,52.821524,6,P-GPS,
132400,5/2/2019 16:49,-3.250840113,-72.90890085,52.821524,473.3201228,0,718.730338,17,5,16.685,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2.7,-1.3,0,0,1024,1024,1024,1024,307.1,-90,90,4.187,4.171,4.16,4.168,0,0,6.745,99.86,473.3201228,52.821524,6,P-GPS,
132500,5/2/2019 16:49,-3.250840121,-72.90890085,52.821524,473.3201228,0,718.730338,17,5,16.687,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.7,-1.2,0,0,1024,1024,1024,1024,307.2,-90,90,4.188,4.173,4.159,4.166,0,0,6.71,100.04,473.3201228,52.821524,6,P-GPS,
132600,5/2/2019 16:49,-3.250840091,-72.90890075,52.821524,473.3201228,0,718.7073721,17,5,16.687,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2.6,-1.3,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.188,4.173,4.159,4.166,0,0,6.71,100.04,473.3201228,52.821524,6,P-GPS,
132700,5/2/2019 16:49,-3.250840084,-72.90890075,52.821524,473.3201228,0,718.7073721,17,5,16.687,473.9762908,53.477692,29.751302,719.7178708,0,0,0,291,-2.4,-1.2,0,0,1024,1024,1024,1024,307.1,-90,90,4.188,4.173,4.159,4.166,0,0,6.71,100.04,473.3201228,52.821524,6,P-GPS,
132800,5/2/2019 16:49,-3.250840054,-72.90890078,52.821524,473.3201228,0,718.7204954,17,5,16.687,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.9,-2.4,-1.2,0,0,1024,1024,1024,1024,307.1,-90,90,4.188,4.173,4.159,4.166,0,0,6.71,100.04,473.3201228,52.821524,6,P-GPS,
132900,5/2/2019 16:49,-3.250840036,-72.90890078,52.821524,473.3201228,0,718.7237763,17,5,16.687,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.5,-1.3,0,0,1024,1024,1024,1024,307.2,-90,90,4.188,4.173,4.159,4.166,0,0,6.71,100.04,473.3201228,52.821524,6,P-GPS,
133000,5/2/2019 16:49,-3.250840036,-72.90890079,52.821524,473.3201228,0,718.7270571,17,5,16.687,473.9762908,53.477692,29.751302,719.7178708,0,0,0,290.8,-2.6,-1.3,0,0,1024,1024,1024,1024,307.1,-89.9,90,4.188,4.173,4.159,4.166,0,0,6.71,100.04,473.3201228,52.821524,6,P-GPS,
