time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),altitude_above_seaLevel(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
649500,5/2/2019 20:06,-3.252700142,-72.90098803,96.128612,516.5270372,0,2293.392462,19,5,15.692,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,0.6,-2.6,0,0,1024,1024,1024,1024,286,-27.7,63,3.937,3.925,3.911,3.918,0,0,7.501,113.9,516.5270372,96.128612,6,P-GPS,
649600,5/2/2019 20:06,-3.252700127,-72.90098805,96.128612,516.5270372,0,2293.3859,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,0.9,-2.4,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.918,0,0,7.586,113.9,516.5270372,96.128612,6,P-GPS,
649700,5/2/2019 20:06,-3.252700182,-72.90098804,96.128612,516.5270372,0,2293.392462,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,0.7,-2.3,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.918,0,0,7.586,113.9,516.5270372,96.128612,6,P-GPS,
649800,5/2/2019 20:06,-3.25270017,-72.90098805,96.128612,516.5270372,0,2293.389181,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,0.9,-2.3,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.918,0,0,7.586,113.9,516.5270372,96.128612,6,P-GPS,
649900,5/2/2019 20:06,-3.252700186,-72.90098813,96.128612,516.5270372,0,2293.362934,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,0.8,-2.4,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.918,0,0,7.586,113.9,516.5270372,96.128612,6,P-GPS,
650000,5/2/2019 20:06,-3.252700172,-72.90098812,96.128612,516.5270372,0,2293.362934,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,0.6,-2.7,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.918,0,0,7.586,113.9,516.5270372,96.128612,6,P-GPS,
650100,5/2/2019 20:06,-3.25270003,-72.90098818,96.128612,516.5270372,0,2293.333407,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,0.4,-2.7,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.937,3.924,3.911,3.918,0,0,7.586,113.9,516.5270372,96.128612,6,P-GPS,
650200,5/2/2019 20:06,-3.252700002,-72.90098817,96.128612,516.5270372,0,2293.336688,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,0.4,-2.9,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.937,3.924,3.911,3.918,0,0,7.586,113.9,516.5270372,96.128612,6,P-GPS,
650300,5/2/2019 20:06,-3.252700043,-72.90098814,96.128612,516.5270372,0,2293.349811,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,0.3,-3,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.937,3.924,3.911,3.918,0,0,7.586,113.9,516.5270372,96.128612,6,P-GPS,
650400,5/2/2019 20:06,-3.252700028,-72.90098812,96.128612,516.5270372,0,2293.356373,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,0.4,-3.2,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.918,0,0,7.586,113.9,516.5270372,96.128612,6,P-GPS,
650500,5/2/2019 20:06,-3.25270009,-72.90098813,96.128612,516.5270372,0,2293.356373,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,0.1,-3,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.918,0,0,7.586,113.9,516.5270372,96.128612,6,P-GPS,
650600,5/2/2019 20:06,-3.252700105,-72.9009881,96.128612,516.5270372,0,2293.369496,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,0.1,-2.8,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.937,3.924,3.911,3.918,0,0,7.586,113.9,516.5270372,96.128612,6,P-GPS,
650700,5/2/2019 20:06,-3.252700023,-72.90098795,96.128612,516.5270372,0,2293.418709,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,-0.1,-2.6,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.917,0,0,7.5,113.9,516.5270372,96.128612,6,P-GPS,
650800,5/2/2019 20:06,-3.252700044,-72.90098789,96.128612,516.5270372,0,2293.441674,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,-0.3,-2.5,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.937,3.924,3.911,3.917,0,0,7.5,113.9,516.5270372,96.128612,6,P-GPS,
650900,5/2/2019 20:06,-3.252700077,-72.90098778,96.128612,516.5270372,0,2293.481045,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-0.6,-2.3,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.917,0,0,7.5,113.9,516.5270372,96.128612,6,P-GPS,
651000,5/2/2019 20:06,-3.252700103,-72.90098772,96.128612,516.5270372,0,2293.507291,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-0.8,-2.3,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.937,3.924,3.911,3.917,0,0,7.5,113.9,516.5270372,96.128612,6,P-GPS,
651100,5/2/2019 20:06,-3.252700225,-72.90098766,96.128612,516.5270372,0,2293.530257,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,-0.9,-2.3,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.937,3.924,3.911,3.917,0,0,7.5,113.9,516.5270372,96.128612,6,P-GPS,
651200,5/2/2019 20:06,-3.252700258,-72.90098761,96.128612,516.5270372,0,2293.553223,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,-1.1,-2.1,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.917,0,0,7.5,113.9,516.5270372,96.128612,6,P-GPS,
651300,5/2/2019 20:06,-3.25270019,-72.90098761,96.128612,516.5270372,0,2293.546661,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,-1.1,-2.3,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.917,0,0,7.5,113.9,516.5270372,96.128612,6,P-GPS,
651400,5/2/2019 20:06,-3.252700207,-72.90098758,96.128612,516.5270372,0,2293.559785,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,-0.9,-2.3,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.917,0,0,7.5,113.9,516.5270372,96.128612,6,P-GPS,
651500,5/2/2019 20:06,-3.252700149,-72.90098759,96.128612,516.5270372,0,2293.556504,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.3,-0.7,-2.3,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.917,0,0,7.5,113.9,516.5270372,96.128612,6,P-GPS,
651600,5/2/2019 20:06,-3.252700153,-72.90098758,96.128612,516.5270372,0,2293.556504,19,5,15.69,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,-0.4,-2.2,0,0,1024,1024,1024,1024,286,-27.7,62,3.937,3.924,3.911,3.917,0,0,7.5,113.9,516.5270372,96.128612,6,P-GPS,
651700,5/2/2019 20:06,-3.252700256,-72.90098753,96.128612,516.5270372,0,2293.582751,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-0.4,-2.2,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
651800,5/2/2019 20:06,-3.252700256,-72.90098752,96.128612,516.5270372,0,2293.586031,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,-0.6,-2.3,0,0,1024,1024,1024,1024,286,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
651900,5/2/2019 20:06,-3.252700205,-72.90098757,96.128612,516.5270372,0,2293.563066,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-0.6,-2.4,0,0,1024,1024,1024,1024,286,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
652000,5/2/2019 20:06,-3.252700196,-72.90098757,96.128612,516.5270372,0,2293.563066,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-0.5,-2.7,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
652100,5/2/2019 20:06,-3.252700188,-72.90098743,96.128612,516.5270372,0,2293.615559,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.3,-0.2,-2.7,0,0,1024,1024,1024,1024,286,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
652200,5/2/2019 20:06,-3.252700184,-72.90098742,96.128612,516.5270372,0,2293.61884,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.3,-0.2,-2.7,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
652300,5/2/2019 20:06,-3.252700206,-72.90098744,96.128612,516.5270372,0,2293.612278,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.3,-0.4,-2.7,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
652400,5/2/2019 20:06,-3.252700206,-72.90098743,96.128612,516.5270372,0,2293.615559,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,-0.5,-2.5,0,0,1024,1024,1024,1024,286,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
652500,5/2/2019 20:06,-3.25270007,-72.90098744,96.128612,516.5270372,0,2293.602436,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-0.4,-2.4,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
652600,5/2/2019 20:06,-3.252700055,-72.90098743,96.128612,516.5270372,0,2293.605716,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-0.4,-2.3,0,0,1024,1024,1024,1024,286,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
652700,5/2/2019 20:06,-3.252700073,-72.90098747,96.128612,516.5270372,0,2293.592593,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-0.5,-2.5,0,0,1024,1024,1024,1024,286,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
652800,5/2/2019 20:06,-3.25270006,-72.90098747,96.128612,516.5270372,0,2293.592593,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,-0.4,-2.6,0,0,1024,1024,1024,1024,286,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
652900,5/2/2019 20:06,-3.252700079,-72.90098748,96.128612,516.5270372,0,2293.592593,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.3,-0.3,-2.7,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
653000,5/2/2019 20:06,-3.252700074,-72.90098749,96.128612,516.5270372,0,2293.586031,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,-0.2,-2.6,0,0,1024,1024,1024,1024,286,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
653100,5/2/2019 20:06,-3.252700103,-72.9009875,96.456696,516.8551212,0,2293.586031,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-0.2,-2.5,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.8551212,96.456696,6,P-GPS,
653200,5/2/2019 20:06,-3.252700106,-72.90098751,96.456696,516.8551212,0,2293.582751,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,0,-2.4,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.8551212,96.456696,6,P-GPS,
653300,5/2/2019 20:06,-3.25269998,-72.90098751,96.456696,516.8551212,0,2293.572908,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-0.2,-2.4,0,0,1024,1024,1024,1024,286,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.8551212,96.456696,6,P-GPS,
653400,5/2/2019 20:06,-3.25269997,-72.90098752,96.128612,516.5270372,0,2293.569627,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,0,-2.4,0,0,1024,1024,1024,1024,286,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
653500,5/2/2019 20:06,-3.252699987,-72.90098751,96.128612,516.5270372,0,2293.572908,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,0,-2.5,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
653600,5/2/2019 20:06,-3.252699979,-72.90098752,96.128612,516.5270372,0,2293.569627,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,-0.1,-2.3,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
653700,5/2/2019 20:06,-3.252699986,-72.90098765,96.128612,516.5270372,0,2293.523695,19,5,15.686,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.3,0,-2.3,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.935,3.922,3.909,3.916,0,0,7.524,113.9,516.5270372,96.128612,6,P-GPS,
653800,5/2/2019 20:06,-3.25269997,-72.90098766,96.128612,516.5270372,0,2293.517134,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,0.1,-2.5,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
653900,5/2/2019 20:06,-3.252699974,-72.90098776,96.128612,516.5270372,0,2293.484325,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,0,-2.6,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
654000,5/2/2019 20:06,-3.25269996,-72.90098777,96.128612,516.5270372,0,2293.481045,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,0,-2.7,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
654100,5/2/2019 20:06,-3.252699979,-72.90098772,96.128612,516.5270372,0,2293.50073,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,0,-2.7,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
654200,5/2/2019 20:06,-3.252699978,-72.90098772,96.128612,516.5270372,0,2293.497449,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,0,-2.6,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
654300,5/2/2019 20:06,-3.252699872,-72.90098768,96.128612,516.5270372,0,2293.507291,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,-0.1,-2.6,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
654400,5/2/2019 20:06,-3.252699865,-72.90098768,96.128612,516.5270372,0,2293.507291,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.3,-0.1,-2.3,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
654500,5/2/2019 20:06,-3.252699898,-72.90098768,96.128612,516.5270372,0,2293.510572,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.3,-0.4,-2,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
654600,5/2/2019 20:06,-3.252699881,-72.90098768,96.128612,516.5270372,0,2293.507291,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.3,-0.1,-2.1,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
654700,5/2/2019 20:06,-3.252699861,-72.9009877,96.128612,516.5270372,0,2293.50073,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.3,-0.1,-2.4,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
654800,5/2/2019 20:06,-3.252699816,-72.90098772,96.128612,516.5270372,0,2293.490887,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.3,0,-2.8,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
654900,5/2/2019 20:06,-3.252699793,-72.90098776,96.128612,516.5270372,0,2293.474483,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,0.4,-2.9,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
655000,5/2/2019 20:06,-3.252699741,-72.9009878,96.128612,516.5270372,0,2293.458079,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,0.6,-3,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
655100,5/2/2019 20:06,-3.252699626,-72.90098781,96.128612,516.5270372,0,2293.451517,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,0.8,-3.2,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
655200,5/2/2019 20:06,-3.252699566,-72.90098785,96.128612,516.5270372,0,2293.431832,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,1.1,-3.2,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
655300,5/2/2019 20:06,-3.252699515,-72.90098792,96.128612,516.5270372,0,2293.405585,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,1.3,-3.2,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
655400,5/2/2019 20:06,-3.25269946,-72.90098795,96.128612,516.5270372,0,2293.392462,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,1,-3.3,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
655500,5/2/2019 20:06,-3.25269944,-72.90098797,96.128612,516.5270372,0,2293.382619,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,1.1,-3.4,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
655600,5/2/2019 20:06,-3.252699395,-72.90098797,96.128612,516.5270372,0,2293.382619,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,0.7,-3.5,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
655700,5/2/2019 20:06,-3.252699368,-72.90098799,96.128612,516.5270372,0,2293.372777,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,0.6,-3.3,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
655800,5/2/2019 20:06,-3.252699331,-72.90098796,96.128612,516.5270372,0,2293.379338,19,5,15.68,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,0.4,-3.3,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.915,0,0,7.554,113.9,516.5270372,96.128612,6,P-GPS,
655900,5/2/2019 20:06,-3.252699286,-72.9009879,96.128612,516.5270372,0,2293.402304,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,0.1,-3.5,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
656000,5/2/2019 20:06,-3.252699253,-72.90098785,96.128612,516.5270372,0,2293.415428,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,-0.2,-3.5,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
656100,5/2/2019 20:06,-3.252699197,-72.9009877,96.128612,516.5270372,0,2293.467921,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-0.2,-3.5,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
656200,5/2/2019 20:06,-3.252699177,-72.90098764,96.128612,516.5270372,0,2293.490887,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,-0.3,-3.2,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
656300,5/2/2019 20:06,-3.252699125,-72.9009877,96.128612,516.5270372,0,2293.46464,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,-0.6,-3.4,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
656400,5/2/2019 20:06,-3.252699114,-72.90098763,96.128612,516.5270372,0,2293.490887,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,-0.6,-3.5,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
656500,5/2/2019 20:06,-3.252699199,-72.90098755,96.128612,516.5270372,0,2293.520415,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-1.1,-3.4,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
656600,5/2/2019 20:06,-3.252699216,-72.90098748,96.128612,516.5270372,0,2293.549942,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,-1.5,-3.3,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
656700,5/2/2019 20:06,-3.252699122,-72.9009873,96.128612,516.5270372,0,2293.608997,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.3,-1.7,-2.8,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
656800,5/2/2019 20:06,-3.252699136,-72.90098723,96.128612,516.5270372,0,2293.635244,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.2,-1.7,-2.6,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
656900,5/2/2019 20:06,-3.252699151,-72.90098728,96.456696,516.8551212,0,2293.615559,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-1.1,-2.7,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.8551212,96.456696,6,P-GPS,
657000,5/2/2019 20:06,-3.252699158,-72.90098724,96.128612,516.5270372,0,2293.631963,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,-1.7,-2.7,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
657100,5/2/2019 20:06,-3.252699269,-72.9009871,96.128612,516.5270372,0,2293.691018,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282,-1.7,-2.9,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
657200,5/2/2019 20:06,-3.252699281,-72.90098706,96.128612,516.5270372,0,2293.704142,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-1.6,-2.7,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
657300,5/2/2019 20:06,-3.252699232,-72.90098705,96.128612,516.5270372,0,2293.704142,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-1.3,-2.7,0,0,1024,1024,1024,1024,286,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
657400,5/2/2019 20:06,-3.252699223,-72.90098703,96.128612,516.5270372,0,2293.710703,19,5,15.676,588.7055172,168.307092,31.6079622,2297.17527,0,0,0,282.1,-1.3,-2.8,0,0,1024,1024,1024,1024,286.1,-27.7,62,3.934,3.921,3.908,3.914,0,0,7.605,114.08,516.5270372,96.128612,6,P-GPS,
